result,docket_padded,docket,district_name
NONE,8000684,8000684,co
NONE,8000858,8000858,co
NONE,8001119,8001119,co
NONE,8001222,8001222,co
NONE,8001693,8001693,co
NONE,8200080,8200080,co
NONE,3499,3499,co
NONE,3755,3755,co
NONE,5461,5461,co
NONE,5582,5582,co
NONE,7400446,7400446,co
NONE,7501010,7501010,co
NONE,7601181,7601181,co
NONE,7700096,7700096,co
NONE,7700528,7700528,co
NONE,7700569,7700569,co
NONE,7700606,7700606,co
NONE,7700796,7700796,co
NONE,7700899,7700899,co
NONE,7800150,7800150,co
NONE,7800522,7800522,co
NONE,7800523,7800523,co
NONE,7800578,7800578,co
NONE,7800994,7800994,co
NONE,7801009,7801009,co
NONE,7801156,7801156,co
NONE,7900562,7900562,co
NONE,7900598,7900598,co
NONE,7900731,7900731,co
NONE,7901380,7901380,co
NONE,7901718,7901718,co
NONE,7500801,7500801,co
NONE,7700021,7700021,co
NONE,7700779,7700779,co
NONE,7700984,7700984,co
NONE,7701030,7701030,co
NONE,7701049,7701049,co
NONE,7800540,7800540,co
NONE,7900316,7900316,co
NONE,7901012,7901012,co
NONE,7901600,7901600,co
NONE,8000147,8000147,co
NONE,8000149,8000149,co
NONE,8001148,8001148,co
NONE,8001685,8001685,co
NONE,7600972,7600972,co
NONE,7601139,7601139,co
NONE,7700352,7700352,co
NONE,7700511,7700511,co
NONE,7700779,7700779,co
NONE,7700830,7700830,co
NONE,7700957,7700957,co
NONE,7701053,7701053,co
NONE,7701211,7701211,co
NONE,7800083,7800083,co
NONE,7800285,7800285,co
NONE,7800290,7800290,co
NONE,7800806,7800806,co
NONE,7800955,7800955,co
NONE,7801277,7801277,co
NONE,7900028,7900028,co
NONE,7900273,7900273,co
NONE,7401103,7401103,co
NONE,7500002,7500002,co
NONE,7500701,7500701,co
NONE,7501299,7501299,co
NONE,7501388,7501388,co
NONE,7600311,7600311,co
NONE,7600827,7600827,co
NONE,7600829,7600829,co
NONE,7600879,7600879,co
NONE,7700199,7700199,co
NONE,7700365,7700365,co
NONE,7700391,7700391,co
NONE,7700422,7700422,co
NONE,7700586,7700586,co
NONE,7700669,7700669,co
NONE,7701082,7701082,co
NONE,7800128,7800128,co
NONE,2112,2112,co
NONE,7400565,7400565,co
NONE,7400843,7400843,co
NONE,7401114,7401114,co
NONE,7500050,7500050,co
NONE,7500504,7500504,co
NONE,7500532,7500532,co
NONE,7500540,7500540,co
NONE,7500823,7500823,co
NONE,7500929,7500929,co
NONE,7501063,7501063,co
NONE,7600073,7600073,co
NONE,7600139,7600139,co
NONE,7600273,7600273,co
NONE,7600691,7600691,co
NONE,7600760,7600760,co
NONE,7600817,7600817,co
NONE,7601087,7601087,co
NONE,7700149,7700149,co
NONE,3755,3755,co
NONE,7400471,7400471,co
NONE,7400593,7400593,co
NONE,7400625,7400625,co
NONE,7400752,7400752,co
NONE,7401109,7401109,co
NONE,7500002,7500002,co
NONE,7500088,7500088,co
NONE,7500143,7500143,co
NONE,7500153,7500153,co
NONE,7500215,7500215,co
NONE,7500447,7500447,co
NONE,7500510,7500510,co
NONE,7500588,7500588,co
NONE,7500849,7500849,co
NONE,7500880,7500880,co
NONE,7600084,7600084,co
NONE,2484,2484,co
NONE,3755,3755,co
NONE,3917,3917,co
NONE,4826,4826,co
NONE,4960,4960,co
NONE,5258,5258,co
NONE,7400237,7400237,co
NONE,7400354,7400354,co
NONE,7400617,7400617,co
NONE,7400836,7400836,co
NONE,7400901,7400901,co
NONE,7500118,7500118,co
NONE,7500238,7500238,co
NONE,2164,2164,co
NONE,3081,3081,co
NONE,3082,3082,co
NONE,3414,3414,co
NONE,4073,4073,co
NONE,4104,4104,co
NONE,4190,4190,co
NONE,4568,4568,co
NONE,4882,4882,co
NONE,5062,5062,co
NONE,5593,5593,co
NONE,2365,2365,co
NONE,2626,2626,co
NONE,2754,2754,co
NONE,2804,2804,co
NONE,3228,3228,co
NONE,3240,3240,co
NONE,3401,3401,co
NONE,3410,3410,co
NONE,3805,3805,co
NONE,4130,4130,co
NONE,4154,4154,co
NONE,4894,4894,co
NONE,844,844,co
NONE,2413,2413,co
NONE,2468,2468,co
NONE,2478,2478,co
NONE,2744,2744,co
NONE,2951,2951,co
NONE,2962,2962,co
NONE,2979,2979,co
NONE,3077,3077,co
NONE,3237,3237,co
NONE,3255,3255,co
NONE,3493,3493,co
NONE,2306,2306,co
NONE,2322,2322,co
NONE,2890,2890,co
NONE,6600434,6600434,co
NONE,6700472,6700472,co
NONE,6700630,6700630,co
NONE,6600650,6600650,co
NONE,6700376,6700376,co
NONE,7800018,7800018,co
NONE,7800578,7800578,co
NONE,8101546,8101546,co
NONE,8101547,8101547,co
NONE,8301743,8301743,co
NONE,8302002,8302002,co
NONE,8400340,8400340,co
NONE,8401483,8401483,co
NONE,8401484,8401484,co
NONE,8401484,8401484,co
NONE,8401737,8401737,co
NONE,8402010,8402010,co
NONE,8402197,8402197,co
NONE,8402328,8402328,co
NONE,8402363,8402363,co
NONE,8402386,8402386,co
NONE,8501769,8501769,co
NONE,8502408,8502408,co
NONE,7901677,7901677,co
NONE,8201269,8201269,co
NONE,8301818,8301818,co
NONE,8400802,8400802,co
NONE,8400803,8400803,co
NONE,8400895,8400895,co
NONE,8401223,8401223,co
NONE,8401224,8401224,co
NONE,8401744,8401744,co
NONE,8402026,8402026,co
NONE,8402164,8402164,co
NONE,8501488,8501488,co
NONE,8600562,8600562,co
NONE,8601521,8601521,co
NONE,8700403,8700403,co
NONE,8401225,8401225,co
NONE,8401768,8401768,co
NONE,8502550,8502550,co
NONE,8600791,8600791,co
NONE,8600804,8600804,co
NONE,8601068,8601068,co
NONE,8601829,8601829,co
NONE,8602534,8602534,co
NONE,8700465,8700465,co
NONE,8700504,8700504,co
NONE,8700653,8700653,co
NONE,8700998,8700998,co
NONE,8701279,8701279,co
NONE,8501510,8501510,co
NONE,8601075,8601075,co
NONE,8602274,8602274,co
NONE,8701619,8701619,co
NONE,8300575,8300575,co
NONE,8602563,8602563,co
NONE,8612354,8612354,co
NONE,212,212,co
NONE,2250,2250,co
NONE,2440,2440,co
NONE,300493,300493,co
NONE,301044,301044,co
NONE,300640,300640,co
NONE,301508,301508,co
NONE,302583,302583,co
NONE,400232,400232,co
NONE,500125,500125,co
NONE,202060,202060,co
NONE,300306,300306,co
NONE,501493,501493,co
NONE,502369,502369,co
NONE,601047,601047,co
NONE,601838,601838,co
NONE,601851,601851,co
NONE,701054,701054,co
NONE,802777,802777,co
NONE,201977,201977,co
NONE,201978,201978,co
NONE,502084,502084,co
NONE,700424,700424,co
NONE,701618,701618,co
NONE,701864,701864,co
NONE,702144,702144,co
NONE,800274,800274,co
NONE,802486,802486,co
NONE,902940,902940,co
NONE,702563,702563,co
NONE,7904074,7904074,ks
NONE,8304168,8304168,ks
NONE,8404415,8404415,ks
NONE,7600253,7600253,ks
NONE,7901694,7901694,ks
NONE,8301104,8301104,ks
NONE,7702125,7702125,ks
NONE,7902231,7902231,ks
NONE,8302028,8302028,ks
NONE,8302115,8302115,ks
NONE,8402154,8402154,ks
NONE,8004319,8004319,ks
NONE,8101160,8101160,ks
NONE,8101191,8101191,ks
NONE,8206053,8206053,ks
NONE,8301311,8301311,ks
NONE,7600270,7600270,ks
NONE,8102213,8102213,ks
NONE,8202431,8202431,ks
NONE,8302027,8302027,ks
NONE,8304168,8304168,ks
NONE,7400015,7400015,ks
NONE,7801386,7801386,ks
NONE,8001378,8001378,ks
NONE,8101580,8101580,ks
NONE,8201093,8201093,ks
NONE,7400124,7400124,ks
NONE,7702164,7702164,ks
NONE,7902264,7902264,ks
NONE,8102042,8102042,ks
NONE,5385,5385,ks
NONE,7600023,7600023,ks
NONE,7901407,7901407,ks
NONE,8101230,8101230,ks
NONE,3454,3454,ks
NONE,7702124,7702124,ks
NONE,7702288,7702288,ks
NONE,7802227,7802227,ks
NONE,7804094,7804094,ks
NONE,7801225,7801225,ks
NONE,7801226,7801226,ks
NONE,7901009,7901009,ks
NONE,7600176,7600176,ks
NONE,7702258,7702258,ks
NONE,7802214,7802214,ks
NONE,7802222,7802222,ks
NONE,7902303,7902303,ks
NONE,8002314,8002314,ks
NONE,7500055,7500055,ks
NONE,7500254,7500254,ks
NONE,7600023,7600023,ks
NONE,7600109,7600109,ks
NONE,7600253,7600253,ks
NONE,7600430,7600430,ks
NONE,7801122,7801122,ks
NONE,7801123,7801123,ks
NONE,7600200,7600200,ks
NONE,7702302,7702302,ks
NONE,7802240,7802240,ks
NONE,7600237,7600237,ks
NONE,7702243,7702243,ks
NONE,7400243,7400243,ks
NONE,7600211,7600211,ks
NONE,7704144,7704144,ks
NONE,7804073,7804073,ks
NONE,7804075,7804075,ks
NONE,7400235,7400235,ks
NONE,7701151,7701151,ks
NONE,7701179,7701179,ks
NONE,7400065,7400065,ks
NONE,5265,5265,ks
NONE,5385,5385,ks
NONE,7600291,7600291,ks
NONE,7400074,7400074,ks
NONE,7500031,7500031,ks
NONE,7500129,7500129,ks
NONE,7400109,7400109,ks
NONE,7500146,7500146,ks
NONE,7500174,7500174,ks
NONE,7500204,7500204,ks
NONE,7600022,7600022,ks
NONE,7400099,7400099,ks
NONE,7400200,7400200,ks
NONE,7400029,7400029,ks
NONE,7400143,7400143,ks
NONE,5492,5492,ks
NONE,5494,5494,ks
NONE,7400079,7400079,ks
NONE,7400201,7400201,ks
NONE,7500066,7500066,ks
NONE,4647,4647,ks
NONE,4812,4812,ks
NONE,5121,5121,ks
NONE,5130,5130,ks
NONE,5370,5370,ks
NONE,5399,5399,ks
NONE,7400073,7400073,ks
NONE,3727,3727,ks
NONE,7400077,7400077,ks
NONE,5090,5090,ks
NONE,4723,4723,ks
NONE,4797,4797,ks
NONE,4974,4974,ks
NONE,5094,5094,ks
NONE,5129,5129,ks
NONE,3518,3518,ks
NONE,3961,3961,ks
NONE,4715,4715,ks
NONE,4797,4797,ks
NONE,4847,4847,ks
NONE,4878,4878,ks
NONE,4890,4890,ks
NONE,4917,4917,ks
NONE,4980,4980,ks
NONE,4986,4986,ks
NONE,3452,3452,ks
NONE,4363,4363,ks
NONE,4985,4985,ks
NONE,4999,4999,ks
NONE,5075,5075,ks
NONE,3856,3856,ks
NONE,4408,4408,ks
NONE,4677,4677,ks
NONE,2947,2947,ks
NONE,2970,2970,ks
NONE,3045,3045,ks
NONE,3053,3053,ks
NONE,3336,3336,ks
NONE,4370,4370,ks
NONE,4404,4404,ks
NONE,4481,4481,ks
NONE,4560,4560,ks
NONE,4659,4659,ks
NONE,4772,4772,ks
NONE,4784,4784,ks
NONE,4852,4852,ks
NONE,4896,4896,ks
NONE,3532,3532,ks
NONE,4398,4398,ks
NONE,2487,2487,ks
NONE,2717,2717,ks
NONE,2738,2738,ks
NONE,3887,3887,ks
NONE,4058,4058,ks
NONE,4175,4175,ks
NONE,4216,4216,ks
NONE,8402046,8402046,ks
NONE,7904191,7904191,ks
NONE,8604027,8604027,ks
NONE,7801386,7801386,ks
NONE,8101581,8101581,ks
NONE,8306073,8306073,ks
NONE,8401590,8401590,ks
NONE,8401760,8401760,ks
NONE,8402329,8402329,ks
NONE,8502173,8502173,ks
NONE,8404116,8404116,ks
NONE,8504009,8504009,ks
NONE,8301405,8301405,ks
NONE,8301752,8301752,ks
NONE,8501797,8501797,ks
NONE,8506027,8506027,ks
NONE,8506186,8506186,ks
NONE,8601036,8601036,ks
NONE,8502364,8502364,ks
NONE,8602113,8602113,ks
NONE,8602279,8602279,ks
NONE,8602373,8602373,ks
NONE,8504110,8504110,ks
NONE,8704059,8704059,ks
NONE,8306065,8306065,ks
NONE,8601776,8601776,ks
NONE,8502353,8502353,ks
NONE,8602132,8602132,ks
NONE,8704278,8704278,ks
NONE,8804025,8804025,ks
NONE,8501371,8501371,ks
NONE,8801510,8801510,ks
NONE,8801588,8801588,ks
NONE,8404266,8404266,ks
NONE,8804270,8804270,ks
NONE,8701463,8701463,ks
NONE,2035,2035,ks
NONE,2065,2065,ks
NONE,2098,2098,ks
NONE,4001,4001,ks
NONE,1070,1070,ks
NONE,2527,2527,ks
NONE,2518,2518,ks
NONE,1292,1292,ks
NONE,302001,302001,ks
NONE,302324,302324,ks
NONE,304228,304228,ks
NONE,301312,301312,ks
NONE,301312,301312,ks
NONE,502253,502253,ks
NONE,4001,4001,ks
NONE,404015,404015,ks
NONE,504083,504083,ks
NONE,501227,501227,ks
NONE,502227,502227,ks
NONE,502227,502227,ks
NONE,502261,502261,ks
NONE,502343,502343,ks
NONE,502513,502513,ks
NONE,501303,501303,ks
NONE,502299,502299,ks
NONE,502319,502319,ks
NONE,602048,602048,ks
NONE,602496,602496,ks
NONE,702067,702067,ks
NONE,702088,702088,ks
NONE,702106,702106,ks
NONE,702107,702107,ks
NONE,704010,704010,ks
NONE,704033,704033,ks
NONE,704034,704034,ks
NONE,402438,402438,ks
NONE,802432,802432,ks
NONE,802505,802505,ks
NONE,902095,902095,ks
NONE,804133,804133,ks
NONE,402165,402165,ks
NONE,402424,402424,ks
NONE,402425,402425,ks
NONE,402426,402426,ks
NONE,402427,402427,ks
NONE,402428,402428,ks
NONE,402429,402429,ks
NONE,402431,402431,ks
NONE,402432,402432,ks
NONE,402433,402433,ks
NONE,402434,402434,ks
NONE,402435,402435,ks
NONE,402436,402436,ks
NONE,402437,402437,ks
NONE,402439,402439,ks
NONE,402441,402441,ks
NONE,402442,402442,ks
NONE,402443,402443,ks
NONE,402444,402444,ks
NONE,402486,402486,ks
NONE,402487,402487,ks
NONE,402488,402488,ks
NONE,402489,402489,ks
NONE,402490,402490,ks
NONE,402491,402491,ks
NONE,502164,502164,ks
NONE,802138,802138,ks
NONE,802399,802399,ks
NONE,802654,802654,ks
NONE,802372,802372,ks
NONE,502265,502265,ks
NONE,502266,502266,ks
NONE,502310,502310,ks
NONE,501271,501271,ks
NONE,802617,802617,ks
NONE,902026,902026,ks
NONE,8100054,8100054,nm
NONE,8300694,8300694,nm
NONE,8301637,8301637,nm
NONE,8400025,8400025,nm
NONE,8400420,8400420,nm
NONE,8400650,8400650,nm
NONE,8401856,8401856,nm
NONE,8301531,8301531,nm
NONE,8100055,8100055,nm
NONE,8100964,8100964,nm
NONE,8200323,8200323,nm
NONE,8300718,8300718,nm
NONE,8301099,8301099,nm
NONE,8301758,8301758,nm
NONE,8400252,8400252,nm
NONE,8201299,8201299,nm
NONE,8201301,8201301,nm
NONE,7800958,7800958,nm
NONE,7900403,7900403,nm
NONE,7900733,7900733,nm
NONE,7900927,7900927,nm
NONE,8000920,8000920,nm
NONE,8100479,8100479,nm
NONE,8100948,8100948,nm
NONE,8201301,8201301,nm
NONE,8300592,8300592,nm
NONE,7900578,7900578,nm
NONE,8200481,8200481,nm
NONE,7700592,7700592,nm
NONE,7900329,7900329,nm
NONE,7900931,7900931,nm
NONE,7700735,7700735,nm
NONE,7800473,7800473,nm
NONE,8000009,8000009,nm
NONE,7900407,7900407,nm
NONE,8000418,8000418,nm
NONE,7800067,7800067,nm
NONE,7900129,7900129,nm
NONE,7800808,7800808,nm
NONE,7600268,7600268,nm
NONE,7600505,7600505,nm
NONE,7700411,7700411,nm
NONE,7700837,7700837,nm
NONE,7800262,7800262,nm
NONE,7400506,7400506,nm
NONE,7500498,7500498,nm
NONE,7400091,7400091,nm
NONE,7400128,7400128,nm
NONE,7400449,7400449,nm
NONE,7400558,7400558,nm
NONE,7500124,7500124,nm
NONE,7300230,7300230,nm
NONE,7400212,7400212,nm
NONE,7400241,7400241,nm
NONE,7400547,7400547,nm
NONE,7400601,7400601,nm
NONE,7962,7962,nm
NONE,7969,7969,nm
NONE,7493,7493,nm
NONE,8026,8026,nm
NONE,8525,8525,nm
NONE,8547,8547,nm
NONE,8695,8695,nm
NONE,8744,8744,nm
NONE,7183,7183,nm
NONE,8055,8055,nm
NONE,8200592,8200592,nm
NONE,8401520,8401520,nm
NONE,8500098,8500098,nm
NONE,8500216,8500216,nm
NONE,8501318,8501318,nm
NONE,8500750,8500750,nm
NONE,8501016,8501016,nm
NONE,8301654,8301654,nm
NONE,8401128,8401128,nm
NONE,8500675,8500675,nm
NONE,8501488,8501488,nm
NONE,8601190,8601190,nm
NONE,8601251,8601251,nm
NONE,8700164,8700164,nm
NONE,8200537,8200537,nm
NONE,8201299,8201299,nm
NONE,8300899,8300899,nm
NONE,8200134,8200134,nm
NONE,8301637,8301637,nm
NONE,8501540,8501540,nm
NONE,8600415,8600415,nm
NONE,8600833,8600833,nm
NONE,8301329,8301329,nm
NONE,8601241,8601241,nm
NONE,8700157,8700157,nm
NONE,8701174,8701174,nm
NONE,8700099,8700099,nm
NONE,8800519,8800519,nm
NONE,8200098,8200098,nm
NONE,8201419,8201419,nm
NONE,9000039,9000039,nm
NONE,426,426,nm
NONE,721,721,nm
NONE,300440,300440,nm
NONE,301446,301446,nm
NONE,400300,400300,nm
NONE,301320,301320,nm
NONE,401094,401094,nm
NONE,700218,700218,nm
NONE,700352,700352,nm
NONE,601134,601134,nm
NONE,700220,700220,nm
NONE,700235,700235,nm
NONE,600348,600348,nm
NONE,701186,701186,nm
NONE,800679,800679,nm
NONE,700435,700435,nm
NONE,8201177,8201177,okn
NONE,8300931,8300931,okn
NONE,7700417,7700417,okn
NONE,8400029,8400029,okn
NONE,8400150,8400150,okn
NONE,8200583,8200583,okn
NONE,7600623,7600623,okn
NONE,7900557,7900557,okn
NONE,7700315,7700315,okn
NONE,7700460,7700460,okn
NONE,7900530,7900530,okn
NONE,7900633,7900633,okn
NONE,8000187,8000187,okn
NONE,7700417,7700417,okn
NONE,7800419,7800419,okn
NONE,7500238,7500238,okn
NONE,7700246,7700246,okn
NONE,7800025,7800025,okn
NONE,7900171,7900171,okn
NONE,7400439,7400439,okn
NONE,7600639,7600639,okn
NONE,7700134,7700134,okn
NONE,7700172,7700172,okn
NONE,7400155,7400155,okn
NONE,7600040,7600040,okn
NONE,7600041,7600041,okn
NONE,7600042,7600042,okn
NONE,7200018,7200018,okn
NONE,7200089,7200089,okn
NONE,7400202,7400202,okn
NONE,7400596,7400596,okn
NONE,7500093,7500093,okn
NONE,7500134,7500134,okn
NONE,6900255,6900255,okn
NONE,7200068,7200068,okn
NONE,7400295,7400295,okn
NONE,7300048,7300048,okn
NONE,7300145,7300145,okn
NONE,7300326,7300326,okn
NONE,7300380,7300380,okn
NONE,7100362,7100362,okn
NONE,7100415,7100415,okn
NONE,7200057,7200057,okn
NONE,7200067,7200067,okn
NONE,6800059,6800059,okn
NONE,6900233,6900233,okn
NONE,7000057,7000057,okn
NONE,7000123,7000123,okn
NONE,7100246,7100246,okn
NONE,7200056,7200056,okn
NONE,6900017,6900017,okn
NONE,7000140,7000140,okn
NONE,7000220,7000220,okn
NONE,7000406,7000406,okn
NONE,5933,5933,okn
NONE,6700153,6700153,okn
NONE,8500568,8500568,okn
NONE,8100767,8100767,okn
NONE,8600760,8600760,okn
NONE,8201177,8201177,okn
NONE,8500623,8500623,okn
NONE,8700529,8700529,okn
NONE,8500623,8500623,okn
NONE,8600748,8600748,okn
NONE,8600784,8600784,okn
NONE,7700417,7700417,okn
NONE,8700848,8700848,okn
NONE,8900456,8900456,okn
NONE,9000199,9000199,okn
NONE,7900557,7900557,okn
NONE,9000188,9000188,okn
NONE,9100100,9100100,okn
NONE,200342,200342,okn
NONE,400535,400535,okn
NONE,400375,400375,okn
NONE,400922,400922,okn
NONE,400075,400075,okn
NONE,500435,500435,okn
NONE,500384,500384,okn
NONE,800102,800102,okn
NONE,800181,800181,okn
NONE,8400408,8400408,oke
NONE,8400408,8400408,oke
NONE,8400535,8400535,oke
NONE,8200210,8200210,oke
NONE,8100113,8100113,oke
NONE,8100114,8100114,oke
NONE,7500276,7500276,oke
NONE,7600078,7600078,oke
NONE,7500276,7500276,oke
NONE,7600078,7600078,oke
NONE,7700309,7700309,oke
NONE,7800147,7800147,oke
NONE,7700091,7700091,oke
NONE,7800072,7800072,oke
NONE,7600079,7600079,oke
NONE,7600070,7600070,oke
NONE,7200072,7200072,oke
NONE,7200091,7200091,oke
NONE,6900184,6900184,oke
NONE,6900209,6900209,oke
NONE,7900036,7900036,oke
NONE,8400408,8400408,oke
NONE,8600060,8600060,oke
NONE,8700199,8700199,oke
NONE,8700652,8700652,oke
NONE,8800398,8800398,oke
NONE,8900261,8900261,oke
NONE,9000078,9000078,oke
NONE,9000380,9000380,oke
NONE,9000593,9000593,oke
NONE,600499,600499,oke
NONE,700302,700302,oke
NONE,600522,600522,oke
NONE,7600822,7600822,okw
NONE,8101209,8101209,okw
NONE,8200103,8200103,okw
NONE,8302853,8302853,okw
NONE,8400010,8400010,okw
NONE,8401641,8401641,okw
NONE,8402250,8402250,okw
NONE,8402433,8402433,okw
NONE,8000758,8000758,okw
NONE,8100362,8100362,okw
NONE,8301189,8301189,okw
NONE,8301354,8301354,okw
NONE,8301400,8301400,okw
NONE,8301696,8301696,okw
NONE,8302400,8302400,okw
NONE,8302844,8302844,okw
NONE,8302845,8302845,okw
NONE,8302847,8302847,okw
NONE,8302848,8302848,okw
NONE,8302850,8302850,okw
NONE,8302851,8302851,okw
NONE,8302852,8302852,okw
NONE,8400230,8400230,okw
NONE,7200167,7200167,okw
NONE,7200483,7200483,okw
NONE,7900234,7900234,okw
NONE,7901252,7901252,okw
NONE,8000480,8000480,okw
NONE,8100235,8100235,okw
NONE,8100681,8100681,okw
NONE,8100907,8100907,okw
NONE,8101209,8101209,okw
NONE,8201481,8201481,okw
NONE,7800118,7800118,okw
NONE,7800173,7800173,okw
NONE,7901165,7901165,okw
NONE,8000087,8000087,okw
NONE,8100580,8100580,okw
NONE,8100862,8100862,okw
NONE,8101243,8101243,okw
NONE,7200843,7200843,okw
NONE,7400390,7400390,okw
NONE,7400391,7400391,okw
NONE,7400392,7400392,okw
NONE,7600655,7600655,okw
NONE,7700952,7700952,okw
NONE,7600848,7600848,okw
NONE,7600848,7600848,okw
NONE,7900717,7900717,okw
NONE,7900718,7900718,okw
NONE,7901012,7901012,okw
NONE,7901176,7901176,okw
NONE,8001301,8001301,okw
NONE,8100109,8100109,okw
NONE,7200483,7200483,okw
NONE,7200731,7200731,okw
NONE,7300779,7300779,okw
NONE,7300780,7300780,okw
NONE,7800312,7800312,okw
NONE,7800989,7800989,okw
NONE,7801309,7801309,okw
NONE,7801339,7801339,okw
NONE,7400966,7400966,okw
NONE,7401037,7401037,okw
NONE,7600446,7600446,okw
NONE,7600848,7600848,okw
NONE,7700712,7700712,okw
NONE,7401028,7401028,okw
NONE,7500528,7500528,okw
NONE,7500820,7500820,okw
NONE,7600007,7600007,okw
NONE,7600329,7600329,okw
NONE,7600504,7600504,okw
NONE,7100648,7100648,okw
NONE,7300464,7300464,okw
NONE,7400923,7400923,okw
NONE,7500133,7500133,okw
NONE,7500501,7500501,okw
NONE,7500513,7500513,okw
NONE,7500677,7500677,okw
NONE,7200483,7200483,okw
NONE,7400247,7400247,okw
NONE,7400279,7400279,okw
NONE,7400474,7400474,okw
NONE,7400605,7400605,okw
NONE,7400930,7400930,okw
NONE,7400948,7400948,okw
NONE,7500097,7500097,okw
NONE,6900196,6900196,okw
NONE,7100648,7100648,okw
NONE,7300778,7300778,okw
NONE,7300883,7300883,okw
NONE,7200109,7200109,okw
NONE,7200167,7200167,okw
NONE,7200308,7200308,okw
NONE,7300097,7300097,okw
NONE,7300116,7300116,okw
NONE,7300189,7300189,okw
NONE,7100082,7100082,okw
NONE,7100249,7100249,okw
NONE,7100544,7100544,okw
NONE,7100548,7100548,okw
NONE,7200101,7200101,okw
NONE,7200281,7200281,okw
NONE,6600478,6600478,okw
NONE,6900181,6900181,okw
NONE,6900196,6900196,okw
NONE,6900297,6900297,okw
NONE,6900413,6900413,okw
NONE,6900517,6900517,okw
NONE,7000443,7000443,okw
NONE,7100155,7100155,okw
NONE,6800149,6800149,okw
NONE,6800271,6800271,okw
NONE,6900073,6900073,okw
NONE,6900161,6900161,okw
NONE,6900222,6900222,okw
NONE,8300607,8300607,okw
NONE,8302778,8302778,okw
NONE,8401942,8401942,okw
NONE,8501176,8501176,okw
NONE,8501428,8501428,okw
NONE,8502108,8502108,okw
NONE,8600230,8600230,okw
NONE,8200984,8200984,okw
NONE,8402283,8402283,okw
NONE,8402367,8402367,okw
NONE,8500296,8500296,okw
NONE,8502023,8502023,okw
NONE,8502108,8502108,okw
NONE,8601883,8601883,okw
NONE,8602728,8602728,okw
NONE,8600182,8600182,okw
NONE,8601198,8601198,okw
NONE,8701236,8701236,okw
NONE,8701514,8701514,okw
NONE,8702007,8702007,okw
NONE,8702414,8702414,okw
NONE,8800093,8800093,okw
NONE,8601165,8601165,okw
NONE,8702436,8702436,okw
NONE,8900092,8900092,okw
NONE,8701490,8701490,okw
NONE,8801212,8801212,okw
NONE,8900929,8900929,okw
NONE,8900992,8900992,okw
NONE,8901398,8901398,okw
NONE,8901990,8901990,okw
NONE,9001059,9001059,okw
NONE,201073,201073,okw
NONE,301711,301711,okw
NONE,400692,400692,okw
NONE,401669,401669,okw
NONE,600765,600765,okw
NONE,601190,601190,okw
NONE,401604,401604,okw
NONE,600941,600941,okw
NONE,700393,700393,okw
NONE,900287,900287,okw
NONE,900635,900635,okw
NONE,900636,900636,okw
NONE,900641,900641,okw
NONE,900736,900736,okw
NONE,900740,900740,okw
NONE,900761,900761,okw
NONE,900765,900765,okw
NONE,900767,900767,okw
NONE,900769,900769,okw
NONE,900879,900879,okw
NONE,800502,800502,okw
NONE,901129,901129,okw
NONE,7700004,7700004,ut
NONE,7900194,7900194,ut
NONE,7900601,7900601,ut
NONE,7900701,7900701,ut
NONE,8201000,8201000,ut
NONE,8300956,8300956,ut
NONE,8400005,8400005,ut
NONE,7500153,7500153,ut
NONE,8000167,8000167,ut
NONE,8100350,8100350,ut
NONE,8100823,8100823,ut
NONE,8200729,8200729,ut
NONE,8300085,8300085,ut
NONE,8300502,8300502,ut
NONE,8300509,8300509,ut
NONE,8300542,8300542,ut
NONE,8300841,8300841,ut
NONE,7900700,7900700,ut
NONE,8200117,8200117,ut
NONE,7700013,7700013,ut
NONE,7900699,7900699,ut
NONE,8000206,8000206,ut
NONE,8100096,8100096,ut
NONE,7300268,7300268,ut
NONE,7700112,7700112,ut
